OrderId,CustomerId,Date
5911,194,2019-01-17
5912,186,2019-01-17
5913,28,2019-01-17
5914,165,2019-01-17
5915,272,2019-01-17
5916,280,2019-01-17
5917,232,2019-01-18
5918,261,2019-01-18
5919,279,2019-01-19
5920,170,2019-01-19
5921,174,2019-01-19
5922,173,2019-01-19
5923,146,2019-01-19
5924,326,2019-01-19
5925,132,2019-01-19
5926,365,2019-01-19
5927,172,2019-01-19
5928,208,2019-01-19
5929,345,2019-01-19
5930,142,2019-01-20
5931,306,2019-01-20
5932,86,2019-01-20
5933,89,2019-01-20
5934,10,2019-01-20
5935,230,2019-01-20
5936,12,2019-01-20
5937,138,2019-01-20
5938,302,2019-01-20
5939,69,2019-01-20
5940,144,2019-01-20
5941,184,2019-01-20
5942,167,2019-01-20
5943,132,2019-01-20
5944,351,2019-01-21
5945,214,2019-01-21
5946,76,2019-01-21
5947,107,2019-01-21
5948,69,2019-01-21
5949,133,2019-01-21
5950,317,2019-01-21
5951,287,2019-01-21
5952,243,2019-01-21
5953,70,2019-01-21
5954,272,2019-01-21
5955,365,2019-01-21
5956,15,2019-01-21
5957,102,2019-01-21
5958,134,2019-01-21
5959,30,2019-01-21
5960,261,2019-01-21
5961,195,2019-01-22
5962,349,2019-01-22
5963,15,2019-01-22
5964,369,2019-01-22
5965,132,2019-01-22
5966,62,2019-01-22
5967,30,2019-01-22
5968,235,2019-01-22
5969,288,2019-01-22
5970,143,2019-01-22
5971,155,2019-01-22
5972,3,2019-01-22
5973,324,2019-01-22
5974,211,2019-01-22
5975,210,2019-01-22
5976,378,2019-01-22
5977,382,2019-01-22
5978,365,2019-01-22
5979,383,2019-01-22
5980,306,2019-01-22
5981,156,2019-01-22
5982,30,2019-01-22
5983,277,2019-01-22
5984,208,2019-01-22
5985,15,2019-01-22
5986,302,2019-01-22
5987,310,2019-01-23
5988,95,2019-01-23
5989,237,2019-01-23
5990,193,2019-01-23
5991,134,2019-01-23
5992,360,2019-01-23
5993,124,2019-01-23
5994,207,2019-01-23
5995,291,2019-01-23
5996,32,2019-01-23
5997,105,2019-01-23
5998,149,2019-01-23
5999,160,2019-01-23
6000,46,2019-01-23
6001,218,2019-01-23
6002,86,2019-01-23
6003,332,2019-01-23
6004,375,2019-01-23
6005,310,2019-01-23
6006,172,2019-01-23
6007,397,2019-01-23
6008,160,2019-01-23
6009,368,2019-01-23
6010,126,2019-01-23
6011,352,2019-01-23
6012,350,2019-01-23
6013,21,2019-01-23
6014,74,2019-01-24
6015,118,2019-01-24
6016,384,2019-01-24
6017,175,2019-01-24
6018,23,2019-01-24
6019,132,2019-01-24
6020,296,2019-01-24
6021,97,2019-01-25
6022,374,2019-01-25
6023,82,2019-01-25
6024,260,2019-01-25
6025,54,2019-01-25
6026,252,2019-01-25
6027,38,2019-01-25
6028,180,2019-01-25
6029,300,2019-01-25
6030,390,2019-01-25
6031,373,2019-01-25
6032,70,2019-01-25
6033,82,2019-01-25
6034,164,2019-01-25
6035,163,2019-01-25
6036,71,2019-01-25
6037,164,2019-01-25
6038,56,2019-01-25
6039,13,2019-01-25
6040,372,2019-01-25
6041,218,2019-01-25
6042,203,2019-01-25
6043,82,2019-01-25
6044,162,2019-01-25
6045,338,2019-01-25
6046,41,2019-01-25
6047,236,2019-01-26
6048,76,2019-01-26
6049,294,2019-01-26
6050,26,2019-01-26
6051,42,2019-01-26
6052,154,2019-01-26
6053,347,2019-01-26
6054,268,2019-01-26
6055,380,2019-01-27
6056,322,2019-01-27
6057,245,2019-01-27
6058,316,2019-01-27
6059,380,2019-01-27
6060,117,2019-01-27
6061,336,2019-01-27
6062,396,2019-01-27
6063,40,2019-01-27
6064,237,2019-01-27
6065,94,2019-01-27
6066,138,2019-01-27
6067,374,2019-01-27
6068,125,2019-01-27
6069,282,2019-01-27
6070,42,2019-01-27
6071,175,2019-01-27
6072,330,2019-01-27
6073,202,2019-01-27
6074,112,2019-01-27
6075,379,2019-01-27
6076,348,2019-01-27
6077,264,2019-01-27
6078,189,2019-01-27
6079,200,2019-01-28
6080,160,2019-01-28
6081,60,2019-01-28
6082,384,2019-01-28
6083,152,2019-01-28
6084,361,2019-01-28
6085,157,2019-01-28
6086,399,2019-01-28
6087,322,2019-01-28
6088,286,2019-01-28
6089,141,2019-01-28
6090,259,2019-01-28
6091,147,2019-01-28
6092,3,2019-01-28
6093,155,2019-01-28
6094,60,2019-01-28
6095,52,2019-01-28
6096,131,2019-01-28
6097,166,2019-01-28
6098,383,2019-01-28
6099,58,2019-01-28
6100,13,2019-01-28
6101,100,2019-01-28
6102,97,2019-01-29
6103,265,2019-01-29
6104,173,2019-01-29
6105,246,2019-01-29
6106,167,2019-01-29
6107,200,2019-01-29
6108,200,2019-01-29
6109,28,2019-01-29
6110,97,2019-01-29
6111,167,2019-01-29
6112,275,2019-01-29
6113,187,2019-01-29
6114,274,2019-01-29
6115,205,2019-01-29
6116,128,2019-01-29
6117,53,2019-01-30
6118,270,2019-01-30
6119,70,2019-01-30
6120,363,2019-01-30
6121,123,2019-01-30
6122,66,2019-01-30
6123,46,2019-01-30
6124,66,2019-01-30
6125,301,2019-01-30
6126,371,2019-01-30
6127,152,2019-01-30
6128,61,2019-01-30
6129,67,2019-01-30
6130,3,2019-01-31
6131,222,2019-01-31
6132,55,2019-01-31
6133,267,2019-01-31
6134,167,2019-01-31
6135,320,2019-01-31
6136,134,2019-01-31
6137,104,2019-01-31
6138,103,2019-01-31
6139,387,2019-01-31
6140,396,2019-01-31
6141,193,2019-01-31
6142,164,2019-01-31
6143,103,2019-01-31
6144,10,2019-02-01
6145,197,2019-02-01
6146,72,2019-02-01
6147,111,2019-02-01
6148,112,2019-02-01
6149,274,2019-02-01
6150,47,2019-02-01
6151,62,2019-02-02
6152,278,2019-02-02
6153,251,2019-02-02
6154,81,2019-02-02
6155,374,2019-02-02
6156,39,2019-02-02
6157,281,2019-02-02
6158,78,2019-02-02
6159,206,2019-02-02
6160,63,2019-02-02
6161,103,2019-02-02
6162,134,2019-02-02
6163,323,2019-02-02
6164,117,2019-02-02
6165,269,2019-02-02
6166,305,2019-02-02
6167,323,2019-02-02
6168,322,2019-02-02
6169,365,2019-02-02
6170,292,2019-02-02
6171,375,2019-02-03
6172,274,2019-02-04
6173,77,2019-02-04
6174,168,2019-02-04
6175,34,2019-02-05
6176,309,2019-02-05
6177,272,2019-02-05
6178,369,2019-02-05
6179,98,2019-02-05
6180,223,2019-02-05
6181,330,2019-02-05
6182,193,2019-02-05
6183,350,2019-02-05
6184,194,2019-02-05
6185,93,2019-02-05
6186,263,2019-02-05
6187,10,2019-02-05
6188,209,2019-02-05
6189,19,2019-02-05
6190,198,2019-02-06
6191,12,2019-02-06
6192,187,2019-02-06
6193,120,2019-02-06
6194,89,2019-02-06
6195,9,2019-02-06
6196,299,2019-02-06
6197,307,2019-02-06
6198,187,2019-02-06
6199,300,2019-02-06
6200,161,2019-02-06
6201,59,2019-02-06
6202,162,2019-02-06
6203,230,2019-02-06
6204,77,2019-02-06
6205,188,2019-02-06
6206,228,2019-02-06
6207,81,2019-02-06
6208,297,2019-02-06
6209,233,2019-02-07
6210,73,2019-02-07
6211,73,2019-02-07
6212,182,2019-02-07
6213,204,2019-02-07
6214,279,2019-02-07
6215,159,2019-02-07
6216,199,2019-02-07
6217,70,2019-02-07
6218,57,2019-02-07
6219,273,2019-02-07
6220,262,2019-02-07
6221,311,2019-02-07
6222,159,2019-02-07
6223,349,2019-02-07
6224,260,2019-02-07
6225,150,2019-02-07
6226,367,2019-02-07
6227,326,2019-02-08
6228,201,2019-02-08
6229,7,2019-02-08
6230,309,2019-02-08
6231,179,2019-02-08
6232,15,2019-02-08
6233,369,2019-02-09
6234,93,2019-02-09
6235,86,2019-02-09
6236,111,2019-02-09
6237,16,2019-02-09
6238,264,2019-02-09
6239,359,2019-02-09
6240,71,2019-02-09
6241,399,2019-02-09
6242,48,2019-02-09
6243,44,2019-02-09
6244,396,2019-02-09
6245,358,2019-02-09
6246,164,2019-02-09
6247,359,2019-02-09
6248,243,2019-02-09
6249,270,2019-02-09
6250,357,2019-02-09
6251,264,2019-02-09
6252,316,2019-02-09
6253,211,2019-02-10
6254,288,2019-02-11
6255,8,2019-02-11
6256,54,2019-02-11
6257,345,2019-02-11
6258,112,2019-02-11
6259,285,2019-02-12
6260,81,2019-02-12
6261,143,2019-02-12
6262,304,2019-02-12
6263,375,2019-02-12
6264,348,2019-02-12
6265,32,2019-02-12
6266,192,2019-02-12
6267,208,2019-02-12
6268,37,2019-02-12
6269,43,2019-02-12
6270,117,2019-02-12
6271,156,2019-02-12
6272,70,2019-02-12
6273,355,2019-02-12
6274,117,2019-02-12
6275,221,2019-02-12
6276,184,2019-02-12
6277,24,2019-02-12
6278,382,2019-02-12
6279,318,2019-02-12
6280,2,2019-02-12
6281,56,2019-02-12
6282,155,2019-02-13
6283,230,2019-02-13
6284,156,2019-02-13
6285,367,2019-02-13
6286,300,2019-02-13
6287,223,2019-02-13
6288,50,2019-02-13
6289,334,2019-02-13
6290,377,2019-02-13
6291,33,2019-02-13
6292,350,2019-02-13
6293,112,2019-02-13
6294,271,2019-02-13
6295,340,2019-02-13
6296,229,2019-02-13
6297,385,2019-02-13
6298,56,2019-02-13
6299,63,2019-02-13
6300,352,2019-02-13
6301,397,2019-02-13
6302,308,2019-02-13
6303,373,2019-02-13
6304,16,2019-02-13
6305,106,2019-02-14
6306,22,2019-02-14
6307,150,2019-02-14
6308,104,2019-02-14
6309,233,2019-02-14
6310,351,2019-02-15
6311,102,2019-02-15
6312,309,2019-02-15
6313,8,2019-02-15
6314,241,2019-02-15
6315,305,2019-02-15
6316,240,2019-02-15
6317,376,2019-02-15
6318,238,2019-02-15
6319,286,2019-02-15
6320,49,2019-02-15
6321,374,2019-02-15
6322,381,2019-02-15
6323,172,2019-02-15
6324,146,2019-02-15
6325,183,2019-02-15
6326,242,2019-02-15
6327,262,2019-02-15
6328,337,2019-02-15
6329,158,2019-02-15
6330,348,2019-02-16
6331,224,2019-02-16
6332,354,2019-02-16
6333,123,2019-02-16
6334,173,2019-02-16
6335,362,2019-02-16
6336,313,2019-02-16
6337,226,2019-02-16
6338,193,2019-02-17
6339,244,2019-02-17
6340,355,2019-02-17
6341,185,2019-02-17
6342,65,2019-02-17
6343,54,2019-02-17
6344,275,2019-02-17
6345,82,2019-02-17
6346,73,2019-02-17
6347,72,2019-02-17
6348,138,2019-02-17
6349,181,2019-02-17
6350,129,2019-02-17
6351,383,2019-02-17
6352,359,2019-02-17
6353,63,2019-02-17
6354,119,2019-02-17
6355,320,2019-02-17
6356,37,2019-02-17
6357,359,2019-02-17
6358,90,2019-02-17
6359,139,2019-02-17
6360,36,2019-02-18
6361,48,2019-02-18
6362,331,2019-02-18
6363,104,2019-02-18
6364,26,2019-02-18
6365,298,2019-02-18
6366,148,2019-02-18
6367,397,2019-02-18
6368,301,2019-02-18
6369,44,2019-02-18
6370,106,2019-02-18
6371,32,2019-02-18
6372,120,2019-02-18
6373,318,2019-02-18
6374,83,2019-02-18
6375,172,2019-02-18
6376,131,2019-02-18
6377,104,2019-02-18
6378,42,2019-02-18
6379,121,2019-02-18
6380,349,2019-02-18
6381,237,2019-02-18
6382,185,2019-02-18
6383,297,2019-02-18
6384,59,2019-02-18
6385,195,2019-02-18
6386,267,2019-02-18
6387,148,2019-02-18
6388,323,2019-02-18
6389,259,2019-02-19
6390,19,2019-02-19
6391,16,2019-02-19
6392,294,2019-02-19
6393,211,2019-02-19
6394,204,2019-02-19
6395,244,2019-02-20
6396,53,2019-02-20
6397,260,2019-02-20
6398,7,2019-02-20
6399,147,2019-02-20
6400,106,2019-02-20
6401,202,2019-02-20
6402,252,2019-02-20
6403,221,2019-02-20
6404,202,2019-02-20
6405,344,2019-02-20
6406,96,2019-02-20
6407,11,2019-02-20
6408,135,2019-02-21
6409,85,2019-02-21
6410,76,2019-02-21
6411,333,2019-02-21
6412,399,2019-02-21
6413,330,2019-02-21
6414,214,2019-02-21
6415,27,2019-02-21
6416,214,2019-02-21
6417,159,2019-02-21
6418,195,2019-02-22
6419,170,2019-02-22
6420,398,2019-02-22
6421,160,2019-02-22
6422,196,2019-02-22
6423,360,2019-02-22
6424,178,2019-02-22
6425,40,2019-02-22
6426,309,2019-02-22
6427,219,2019-02-22
6428,231,2019-02-22
6429,60,2019-02-22
6430,261,2019-02-22
6431,155,2019-02-22
6432,321,2019-02-22
6433,152,2019-02-22
6434,40,2019-02-22
6435,269,2019-02-22
6436,172,2019-02-22
6437,347,2019-02-22
6438,104,2019-02-22
6439,152,2019-02-22
6440,139,2019-02-22
6441,94,2019-02-22
6442,194,2019-02-22
6443,229,2019-02-22
6444,302,2019-02-23
6445,362,2019-02-23
6446,194,2019-02-23
6447,182,2019-02-23
6448,213,2019-02-23
6449,311,2019-02-23
6450,221,2019-02-24
6451,68,2019-02-24
6452,52,2019-02-24
6453,94,2019-02-24
6454,108,2019-02-24
6455,32,2019-02-24
6456,162,2019-02-24
6457,276,2019-02-24
6458,169,2019-02-24
6459,162,2019-02-24
6460,148,2019-02-24
6461,317,2019-02-24
6462,305,2019-02-24
6463,150,2019-02-24
6464,368,2019-02-24
6465,54,2019-02-24
6466,61,2019-02-24
6467,373,2019-02-24
6468,288,2019-02-25
6469,343,2019-02-25
6470,298,2019-02-25
6471,16,2019-02-25
6472,270,2019-02-25
6473,173,2019-02-25
6474,259,2019-02-25
6475,377,2019-02-25
6476,242,2019-02-25
6477,245,2019-02-25
6478,376,2019-02-25
6479,282,2019-02-26
6480,396,2019-02-26
6481,329,2019-02-26
6482,305,2019-02-26
6483,2,2019-02-26
6484,267,2019-02-26
6485,51,2019-02-26
6486,87,2019-02-26
6487,207,2019-02-26
6488,28,2019-02-26
6489,154,2019-02-26
6490,378,2019-02-26
6491,154,2019-02-26
6492,178,2019-02-26
6493,381,2019-02-26
6494,244,2019-02-26
6495,375,2019-02-26
6496,257,2019-02-26
6497,398,2019-02-26
6498,240,2019-02-26
6499,390,2019-02-26
6500,44,2019-02-26
6501,353,2019-02-26
6502,50,2019-02-26
6503,259,2019-02-26
6504,80,2019-02-27
6505,57,2019-02-27
6506,71,2019-02-27
6507,213,2019-02-27
6508,111,2019-02-27
6509,37,2019-02-27
6510,301,2019-02-27
6511,320,2019-02-27
6512,24,2019-02-27
6513,106,2019-02-27
6514,277,2019-02-27
6515,322,2019-02-27
6516,13,2019-02-27
6517,103,2019-02-27
6518,219,2019-02-27
6519,46,2019-02-27
6520,52,2019-02-27
6521,84,2019-02-27
6522,29,2019-02-27
6523,386,2019-02-28
6524,283,2019-02-28
6525,80,2019-02-28
6526,18,2019-02-28
6527,294,2019-02-28
6528,382,2019-02-28
6529,180,2019-02-28
6530,304,2019-02-28
6531,105,2019-02-28
6532,12,2019-02-28
6533,285,2019-02-28
6534,248,2019-02-28
6535,230,2019-03-01
6536,91,2019-03-01
6537,17,2019-03-01
6538,6,2019-03-02
6539,41,2019-03-02
6540,201,2019-03-02
6541,264,2019-03-02
6542,15,2019-03-02
6543,345,2019-03-02
6544,67,2019-03-02
6545,72,2019-03-02
6546,318,2019-03-02
6547,42,2019-03-02
6548,34,2019-03-02
6549,307,2019-03-02
6550,370,2019-03-02
6551,216,2019-03-02
6552,172,2019-03-02
6553,337,2019-03-02
6554,252,2019-03-03
6555,353,2019-03-03
6556,253,2019-03-03
6557,277,2019-03-03
6558,163,2019-03-03
6559,242,2019-03-03
6560,132,2019-03-03
6561,373,2019-03-03
6562,124,2019-03-03
6563,187,2019-03-04
6564,354,2019-03-04
6565,84,2019-03-04
6566,59,2019-03-04
6567,334,2019-03-04
6568,338,2019-03-04
6569,305,2019-03-04
6570,93,2019-03-04
6571,259,2019-03-04
6572,357,2019-03-04
6573,257,2019-03-04
6574,244,2019-03-04
6575,26,2019-03-04
6576,371,2019-03-04
6577,145,2019-03-04
6578,358,2019-03-04
6579,175,2019-03-04
6580,333,2019-03-04
6581,137,2019-03-04
6582,8,2019-03-04
6583,364,2019-03-04
6584,399,2019-03-04
6585,298,2019-03-04
6586,168,2019-03-04
6587,146,2019-03-04
6588,248,2019-03-04
6589,334,2019-03-04
6590,326,2019-03-04
6591,42,2019-03-05
6592,5,2019-03-05
6593,9,2019-03-05
6594,376,2019-03-06
6595,209,2019-03-06
6596,31,2019-03-06
6597,103,2019-03-06
6598,384,2019-03-06
6599,162,2019-03-06
6600,76,2019-03-06
6601,170,2019-03-06
6602,72,2019-03-06
6603,69,2019-03-06
6604,263,2019-03-06
6605,225,2019-03-06
6606,93,2019-03-06
6607,194,2019-03-06
6608,370,2019-03-06
6609,370,2019-03-06
6610,230,2019-03-06
6611,206,2019-03-06
6612,397,2019-03-06
6613,302,2019-03-06
6614,65,2019-03-06
6615,85,2019-03-07
6616,68,2019-03-07
6617,341,2019-03-07
6618,260,2019-03-07
6619,179,2019-03-07
6620,117,2019-03-07
6621,62,2019-03-07
6622,266,2019-03-07
6623,281,2019-03-07
6624,296,2019-03-07
6625,45,2019-03-07
6626,275,2019-03-07
6627,212,2019-03-07
6628,15,2019-03-07
6629,213,2019-03-07
6630,46,2019-03-07
6631,97,2019-03-07
6632,40,2019-03-07
6633,219,2019-03-07
6634,142,2019-03-08
6635,380,2019-03-08
6636,371,2019-03-08
6637,181,2019-03-08
6638,322,2019-03-08
6639,89,2019-03-08
6640,13,2019-03-08
6641,319,2019-03-08
6642,103,2019-03-08
6643,154,2019-03-08
6644,181,2019-03-08
6645,43,2019-03-08
6646,96,2019-03-08
6647,224,2019-03-08
6648,240,2019-03-08
6649,260,2019-03-08
6650,153,2019-03-08
6651,286,2019-03-08
6652,168,2019-03-08
6653,378,2019-03-08
6654,236,2019-03-08
6655,36,2019-03-08
6656,84,2019-03-08
6657,108,2019-03-08
6658,265,2019-03-08
6659,269,2019-03-08
6660,137,2019-03-08
6661,33,2019-03-09
6662,308,2019-03-09
6663,65,2019-03-09
6664,386,2019-03-09
6665,182,2019-03-09
6666,249,2019-03-09
6667,258,2019-03-10
6668,274,2019-03-10
6669,26,2019-03-10
6670,51,2019-03-10
6671,77,2019-03-10
6672,232,2019-03-10
6673,131,2019-03-10
6674,222,2019-03-10
6675,123,2019-03-10
6676,35,2019-03-10
6677,102,2019-03-10
6678,279,2019-03-10
6679,371,2019-03-10
6680,41,2019-03-10
6681,284,2019-03-10
6682,207,2019-03-10
6683,236,2019-03-10
6684,394,2019-03-11
6685,323,2019-03-11
6686,287,2019-03-11
6687,192,2019-03-11
6688,74,2019-03-11
6689,285,2019-03-11
6690,284,2019-03-11
6691,21,2019-03-11
6692,252,2019-03-11
6693,247,2019-03-11
6694,142,2019-03-11
6695,209,2019-03-12
6696,390,2019-03-12
6697,398,2019-03-12
6698,10,2019-03-12
6699,260,2019-03-12
6700,227,2019-03-12
6701,372,2019-03-12
6702,46,2019-03-12
6703,366,2019-03-13
6704,308,2019-03-13
6705,285,2019-03-13
6706,224,2019-03-13
6707,148,2019-03-13
6708,222,2019-03-13
6709,35,2019-03-13
6710,193,2019-03-13
6711,357,2019-03-14
6712,240,2019-03-14
6713,285,2019-03-14
6714,207,2019-03-14
6715,370,2019-03-14
6716,270,2019-03-14
6717,268,2019-03-15
6718,216,2019-03-15
6719,176,2019-03-15
6720,337,2019-03-15
6721,3,2019-03-15
6722,81,2019-03-15
6723,276,2019-03-15
6724,231,2019-03-15
6725,219,2019-03-15
6726,306,2019-03-15
6727,280,2019-03-15
6728,226,2019-03-15
6729,246,2019-03-15
6730,348,2019-03-15
6731,120,2019-03-15
6732,264,2019-03-15
6733,242,2019-03-15
6734,197,2019-03-15
6735,76,2019-03-15
6736,273,2019-03-15
6737,290,2019-03-15
6738,93,2019-03-15
6739,160,2019-03-15
6740,187,2019-03-15
6741,145,2019-03-16
6742,79,2019-03-16
6743,289,2019-03-16
6744,321,2019-03-17
6745,47,2019-03-17
6746,195,2019-03-18
6747,281,2019-03-18
6748,383,2019-03-18
6749,1,2019-03-18
6750,364,2019-03-18
6751,329,2019-03-18
6752,255,2019-03-18
6753,376,2019-03-18
6754,47,2019-03-18
6755,156,2019-03-18
6756,212,2019-03-18
6757,26,2019-03-18
6758,371,2019-03-18
6759,4,2019-03-18
6760,291,2019-03-18
6761,204,2019-03-18
6762,338,2019-03-18
6763,8,2019-03-18
6764,131,2019-03-19
6765,321,2019-03-19
6766,249,2019-03-19
6767,29,2019-03-19
6768,141,2019-03-19
6769,237,2019-03-19
6770,269,2019-03-19
6771,231,2019-03-19
6772,221,2019-03-19
6773,219,2019-03-19
6774,333,2019-03-19
6775,266,2019-03-19
6776,87,2019-03-19
6777,152,2019-03-19
6778,137,2019-03-19
6779,269,2019-03-19
6780,85,2019-03-19
6781,170,2019-03-19
6782,292,2019-03-20
6783,55,2019-03-20
6784,35,2019-03-20
6785,378,2019-03-20
6786,355,2019-03-20
6787,108,2019-03-20
6788,338,2019-03-20
6789,214,2019-03-20
6790,256,2019-03-21
6791,374,2019-03-21
6792,13,2019-03-21
6793,324,2019-03-22
6794,60,2019-03-22
6795,148,2019-03-22
6796,249,2019-03-22
6797,247,2019-03-22
6798,265,2019-03-23
6799,204,2019-03-23
6800,218,2019-03-23
6801,226,2019-03-23
6802,29,2019-03-23
6803,290,2019-03-23
6804,112,2019-03-23
6805,358,2019-03-23
6806,317,2019-03-23
6807,16,2019-03-23
6808,284,2019-03-23
6809,277,2019-03-23
6810,246,2019-03-23
6811,284,2019-03-23
6812,324,2019-03-23
6813,290,2019-03-23
6814,47,2019-03-23
6815,89,2019-03-23
6816,282,2019-03-23
6817,105,2019-03-23
6818,212,2019-03-23
6819,292,2019-03-23
6820,16,2019-03-23
6821,79,2019-03-23
6822,90,2019-03-23
6823,84,2019-03-23
6824,187,2019-03-24
6825,283,2019-03-24
6826,11,2019-03-24
6827,386,2019-03-24
6828,165,2019-03-24
6829,125,2019-03-24
6830,174,2019-03-24
6831,125,2019-03-24
6832,30,2019-03-24
6833,357,2019-03-24
6834,69,2019-03-24
6835,380,2019-03-24
6836,332,2019-03-24
6837,355,2019-03-24
6838,190,2019-03-24
6839,61,2019-03-24
6840,153,2019-03-25
6841,174,2019-03-25
6842,341,2019-03-25
6843,387,2019-03-25
6844,68,2019-03-26
6845,361,2019-03-26
6846,89,2019-03-26
6847,147,2019-03-26
6848,259,2019-03-26
6849,186,2019-03-26
6850,192,2019-03-26
6851,33,2019-03-26
6852,352,2019-03-26
6853,241,2019-03-26
6854,48,2019-03-26
6855,196,2019-03-27
6856,41,2019-03-27
6857,83,2019-03-27
6858,183,2019-03-27
6859,163,2019-03-27
6860,144,2019-03-27
6861,384,2019-03-27
6862,368,2019-03-27
6863,148,2019-03-27
6864,82,2019-03-27
6865,159,2019-03-27
6866,191,2019-03-27
6867,93,2019-03-27
6868,265,2019-03-27
6869,246,2019-03-28
6870,324,2019-03-28
6871,318,2019-03-28
6872,290,2019-03-28
6873,13,2019-03-28
6874,152,2019-03-28
6875,187,2019-03-28
6876,60,2019-03-28
6877,333,2019-03-28
6878,202,2019-03-28
6879,53,2019-03-28
6880,372,2019-03-28
6881,331,2019-03-28
6882,309,2019-03-28
6883,215,2019-03-28
6884,201,2019-03-28
6885,58,2019-03-28
6886,222,2019-03-28
6887,198,2019-03-29
6888,301,2019-03-29
6889,25,2019-03-29
6890,244,2019-03-29
6891,89,2019-03-29
6892,284,2019-03-29
6893,312,2019-03-29
6894,192,2019-03-29
6895,37,2019-03-29
6896,91,2019-03-29
6897,254,2019-03-29
6898,108,2019-03-29
6899,98,2019-03-29
6900,278,2019-03-29
6901,30,2019-03-29
6902,28,2019-03-29
6903,160,2019-03-29
6904,66,2019-03-29
6905,243,2019-03-29
6906,214,2019-03-29
6907,87,2019-03-29
6908,158,2019-03-29
6909,248,2019-03-29
6910,182,2019-03-29
6911,5,2019-03-29
6912,67,2019-03-29
6913,270,2019-03-29
6914,19,2019-03-30
6915,199,2019-03-31
6916,8,2019-03-31
6917,62,2019-04-01
6918,81,2019-04-01
6919,271,2019-04-01
6920,392,2019-04-01
6921,303,2019-04-01
6922,79,2019-04-01
6923,7,2019-04-01
6924,388,2019-04-01
6925,252,2019-04-01
6926,57,2019-04-01
6927,37,2019-04-01
6928,322,2019-04-01
6929,320,2019-04-01
6930,104,2019-04-01
6931,128,2019-04-01
6932,82,2019-04-01
6933,212,2019-04-01
6934,9,2019-04-01
6935,267,2019-04-01
6936,349,2019-04-01
6937,207,2019-04-01
6938,165,2019-04-01
6939,17,2019-04-01
6940,324,2019-04-02
6941,162,2019-04-02
6942,247,2019-04-02
6943,267,2019-04-02
6944,184,2019-04-02
6945,196,2019-04-02
6946,56,2019-04-02
6947,142,2019-04-02
6948,122,2019-04-02
6949,320,2019-04-02
6950,27,2019-04-02
6951,326,2019-04-02
6952,184,2019-04-02
6953,49,2019-04-03
6954,334,2019-04-03
6955,161,2019-04-03
6956,284,2019-04-03
6957,58,2019-04-03
6958,134,2019-04-03
6959,172,2019-04-03
6960,148,2019-04-03
6961,346,2019-04-03
6962,175,2019-04-03
6963,304,2019-04-03
6964,324,2019-04-03
6965,104,2019-04-03
6966,301,2019-04-03
6967,216,2019-04-03
6968,17,2019-04-03
6969,286,2019-04-03
6970,71,2019-04-03
6971,95,2019-04-04
6972,7,2019-04-04
6973,383,2019-04-04
6974,11,2019-04-05
6975,156,2019-04-05
6976,397,2019-04-05
6977,3,2019-04-05
6978,396,2019-04-05
6979,249,2019-04-05
6980,99,2019-04-05
6981,359,2019-04-05
6982,104,2019-04-05
6983,139,2019-04-05
6984,238,2019-04-05
6985,149,2019-04-05
6986,37,2019-04-05
6987,173,2019-04-06
6988,161,2019-04-06
6989,349,2019-04-06
6990,366,2019-04-06
6991,300,2019-04-06
6992,207,2019-04-06
6993,389,2019-04-06
6994,222,2019-04-06
6995,369,2019-04-06
6996,366,2019-04-06
6997,382,2019-04-06
6998,24,2019-04-06
6999,215,2019-04-06
7000,155,2019-04-06
7001,58,2019-04-06
7002,310,2019-04-06
7003,163,2019-04-06
7004,69,2019-04-06
7005,243,2019-04-06
7006,388,2019-04-06
7007,100,2019-04-07
7008,29,2019-04-07
7009,222,2019-04-07
7010,73,2019-04-07
7011,23,2019-04-07
7012,210,2019-04-07
7013,101,2019-04-07
7014,223,2019-04-07
7015,121,2019-04-07
7016,344,2019-04-07
7017,218,2019-04-07
7018,17,2019-04-07
7019,259,2019-04-07
7020,286,2019-04-07
7021,291,2019-04-07
7022,198,2019-04-07
7023,60,2019-04-07
7024,348,2019-04-07
7025,297,2019-04-07
7026,117,2019-04-08
7027,275,2019-04-08
7028,260,2019-04-08
7029,166,2019-04-08
7030,49,2019-04-08
7031,195,2019-04-08
7032,259,2019-04-08
7033,96,2019-04-09
7034,263,2019-04-09
7035,313,2019-04-09
7036,374,2019-04-10
7037,270,2019-04-10
7038,155,2019-04-10
7039,99,2019-04-10
7040,12,2019-04-10
7041,142,2019-04-10
7042,159,2019-04-10
7043,388,2019-04-10
7044,152,2019-04-10
7045,106,2019-04-10
7046,28,2019-04-10
7047,79,2019-04-10
7048,365,2019-04-10
7049,301,2019-04-10
7050,223,2019-04-11
7051,380,2019-04-11
7052,11,2019-04-11
7053,378,2019-04-11
7054,318,2019-04-11
7055,281,2019-04-11
7056,47,2019-04-11
7057,144,2019-04-11
7058,393,2019-04-11
7059,400,2019-04-12
7060,19,2019-04-12
7061,399,2019-04-12
7062,303,2019-04-12
7063,368,2019-04-12
7064,223,2019-04-12
7065,130,2019-04-12
7066,19,2019-04-12
7067,101,2019-04-12
7068,118,2019-04-12
7069,312,2019-04-12
7070,194,2019-04-12
7071,99,2019-04-12
7072,1,2019-04-12
7073,233,2019-04-12
7074,94,2019-04-12
7075,386,2019-04-12
